Time (s);Acceleration x (m/s^2);Acceleration y (m/s^2);Acceleration z (m/s^2);Absolute acceleration (m/s^2)
12,49675625;-1,774627686;10,472229;-0,391372681;10,62873729
12,50075406;-1,784210205;10,36448669;-0,441665649;10,5262082
12,50475186;-1,786605835;10,26153564;-0,48475647;10,42717905
12,50874966;-1,786605835;10,15858459;-0,50630188;10,32691353
12,51271695;-1,784210205;10,04606628;-0,52305603;10,21667468
12,51671475;-1,786605835;9,931137085;-0,53503418;10,1047368
12,52071255;-1,788986206;9,818618774;-0,539825439;9,994856567
12,52471036;-1,777023315;9,686935425;-0,542221069;9,863494993
12,52867764;-1,769836426;9,562438965;-0,5206604;9,738770312
12,53267544;-1,757873535;9,457092285;-0,50390625;9,63227052
12,53667325;-1,760269165;9,337371826;-0,489547729;9,51444781
12,54067105;-1,745895386;9,232040405;-0,467987061;9,407323351
12,54466885;-1,733932495;9,117111206;-0,43927002;9,290920126
12,54863614;-1,724349976;9,006973267;-0,40814209;9,179625822
12,55263394;-1,700408936;8,908813477;-0,36026001;9,076791029
12,55663174;-1,683654785;8,825012207;-0,30519104;8,989364575
12,56062955;-1,674072266;8,738830566;-0,24772644;8,901182281
12,56462735;-1,652526855;8,671783447;-0,187866211;8,82983391
12,56859463;-1,652526855;8,599960327;-0,118438721;8,75809285
12,57259244;-1,609420776;8,532928467;-0,058578491;8,683578461
12,57659024;-1,595062256;8,475463867;0,003662109;8,624252128
12,58058804;-1,580703735;8,441940308;0,0730896;8,588965162
12,58458584;-1,561538696;8,408432007;0,140136719;8,55334848
12,58855313;-1,544784546;8,389266968;0,195205688;8,532541521
12,59255093;-1,542388916;8,379699707;0,252655029;8,524210539
12,59654874;-1,525634766;8,386886597;0,314910889;8,530333938
12,60054654;-1,511260986;8,408432007;0,384338379;8,551804171
12,60454434;-1,501693726;8,432373047;0,444198608;8,576555932
12,60851163;-1,487319946;8,475463867;0,499267578;8,619447575
12,61250943;-1,477752686;8,530532837;0,559112549;8,675618152
12,61650723;-1,468170166;8,590393066;0,626159668;8,737416815
12,62050503;-1,460983276;8,650238037;0,693191528;8,800091177
12,62447232;-1,456192017;8,722061157;0,755447388;8,874995593
12,62847012;-1,463378906;8,808258057;0,810516357;8,965702682
12,63246792;-1,460983276;8,899246216;0,867965698;9,060045243
12,63646573;-1,456192017;8,999801636;0,913467407;9,162496787
12,64046353;-1,470565796;9,097961426;0,954162598;9,26530583
12,64443082;-1,468170166;9,205703735;0,992462158;9,374725918
12,64842862;-1,468170166;9,315826416;1,033172607;9,487233057
12,65242642;-1,477752686;9,435546875;1,066696167;9,609949976
12,65642422;-1,489715576;9,550460815;1,088241577;9,727015165
12,66042203;-1,499298096;9,662994385;1,102600098;9,84058343
12,66438931;-1,511260986;9,773117065;1,124145508;9,952960869
12,66838711;-1,530426025;9,892837524;1,124145508;10,07343741
12,67238492;-1,554367065;10,00296021;1,119354248;10,18470538
12,67638272;-1,580703735;10,10830688;1,119354248;10,29220318
12,68038052;-1,609420776;10,2040863;1,112182617;10,38992602
12,68434781;-1,642944336;10,29985046;1,085845947;10,48643157
12,68834561;-1,669281006;10,38365173;1,052322388;10,56948934
12,69234341;-1,707595825;10,46743774;1,014022827;10,65417189
12,69634122;-1,741104126;10,54884338;0,968521118;10,73534226
12,7003085;-1,774627686;10,61349487;0,915847778;10,79973861
12,7043063;-1,808151245;10,67094421;0,851211548;10,85647376
12,70830411;-1,858428955;10,71165466;0,774597168;10,89923413
12,71230191;-1,899124146;10,74995422;0,697982788;10,93870963
12,71629971;-1,930252075;10,78587341;0,623764038;10,97497243
12,720267;-1,968551636;10,7978363;0,547149658;10,98944208
12,7242648;-2,014053345;10,80981445;0,458557129;11,0053975
12,7282626;-2,059539795;10,80741882;0,369979858;11,0081284
12,73226041;-2,102630615;10,78826904;0,281387329;10,99486168
12,73625821;-2,131362915;10,764328;0,199981689;10,97512906
12,74022549;-2,162490845;10,73799133;0,111404419;10,95414239
12,7442233;-2,198394775;10,69488525;0,029998779;10,91853516
12,7482211;-2,222335815;10,64221191;-0,05380249;10,87190625
12,7522189;-2,251068115;10,5919342;-0,135192871;10,82934231
12,75618619;-2,272628784;10,52011108;-0,218994141;10,7650145
12,76018399;-2,294174194;10,44110107;-0,293212891;10,69419472
12,76418179;-2,318115234;10,36688232;-0,34828186;10,62860328
12,76817959;-2,325286865;10,27830505;-0,4009552;10,54567584
12,7721774;-2,327682495;10,18492126;-0,45362854;10,4573661
12,77614468;-2,327682495;10,0891571;-0,49671936;10,36609507
12,78014249;-2,322906494;9,990997314;-0,5206604;10,27068689
12,78414029;-2,315719604;9,880859375;-0,53742981;10,1628131
12,78813809;-2,306137085;9,768341064;-0,55418396;10,05215774
12,79213589;-2,301345825;9,653411865;-0,55897522;9,939668332
12,79610318;-2,284591675;9,545669556;-0,56137085;9,831292062
12,80010098;-2,267837524;9,447509766;-0,55418396;9,731682674
12,80409878;-2,248672485;9,337371826;-0,53503418;9,619215256
12,80809659;-2,227127075;9,224853516;-0,518280029;9,504032385
12,81209439;-2,207977295;9,124298096;-0,47756958;9,399790007
12,81606167;-2,193618774;9,014160156;-0,45123291;9,288199922
12,82005948;-2,169677734;8,920791626;-0,40574646;9,18981256
12,82405728;-2,140945435;8,822631836;-0,35786438;9,085733145
12,82805508;-2,117004395;8,731643677;-0,30758667;8,989878668
12,83202237;-2,093063354;8,652633667;-0,2525177;8,905770532
12,83602017;-2,064331055;8,576019287;-0,19984436;8,82323678
12,84001797;-2,040390015;8,511383057;-0,135192871;8,753576987
12,84401578;-2,006866455;8,456314087;-0,084915161;8,691603505
12,84801358;-1,985321045;8,413223267;-0,02746582;8,644338017
12,85198086;-1,958984375;8,374908447;0,039581299;8,601062606
12,85597867;-1,935043335;8,343780518;0,09942627;8,565801283
12,85997647;-1,913497925;8,324630737;0,159286499;8,543203346
12,86397427;-1,889556885;8,319839478;0,226318359;8,534715821
12,86797208;-1,856033325;8,315048218;0,288574219;8,524562255
12,87193936;-1,841659546;8,336608887;0,355606079;8,545011018
12,87593716;-1,829696655;8,365325928;0,427444458;8,573749267
12,87993497;-1,817718506;8,401245117;0,504058838;8,610406227
12,88393277;-1,788986206;8,451522827;0,566299438;8,65733243
12,88790005;-1,772232056;8,506591797;0,626159668;8,711772861
12,89189786;-1,757873535;8,566452026;0,681228638;8,771447551
12,89589566;-1,741104126;8,635879517;0,745864868;8,841163555
12,89989346;-1,724349976;8,714889526;0,788955688;8,918807845
12,90389126;-1,705200195;8,805862427;0,836853027;9,008398513
12,90785855;-1,702804565;8,911209106;0,884735107;9,115478448
12,91185635;-1,681259155;9,011764526;0,927825928;9,214086671
12,91585416;-1,669281006;9,121902466;0,966125488;9,323572391
12,91985196;-1,652526855;9,239212036;1,002044678;9,439172506
12,92384976;-1,635757446;9,363708496;1,037963867;9,562013816
12,92781705;-1,609420776;9,488220215;1,061904907;9,682158856
12,93181485;-1,595062256;9,615112305;1,083450317;9,806552545
12,93581265;-1,578308105;9,732421875;1,093032837;9,919970404
12,93981045;-1,573516846;9,852127075;1,097808838;10,03720815
12,94377774;-1,563934326;9,969451904;1,102600098;10,15143285
12,94777554;-1,561538696;10,0891571;1,090637207;10,26737472
12,95177334;-1,542388916;10,19450378;1,073867798;10,36629457
12,95577115;-1,532806396;10,29266357;1,052322388;10,45924478
12,95976895;-1,520843506;10,40040588;1,018798828;10,56027266
12,96373624;-1,513656616;10,49377441;0,992462158;10,64872945
12,96773404;-1,501693726;10,57997131;0,949371338;10,72810249
12,97173184;-1,492111206;10,65658569;0,899093628;10,79803611
12,97572964;-1,477752686;10,72601318;0,841629028;10,85999315
12,97972745;-1,475357056;10,79544067;0,769805908;10,92294919
12,98369473;-1,477752686;10,85769653;0,700378418;10,98015742
12,98769253;-1,482528687;10,90078735;0,628555298;11,01908063
12,99169034;-1,477752686;10,92472839;0,551940918;11,03802891
12,99568814;-1,487319946;10,94628906;0,472930908;11,05699003
12,99968594;-1,504089355;10,95585632;0,396316528;11,06571911
13,00365323;-1,508865356;10,94389343;0,310119629;11,05177146
13,00765103;-1,523239136;10,92712402;0,231109619;11,03520315
13,01164883;-1,537597656;10,91036987;0,152099609;11,01923371
13,01564664;-1,551971436;10,87205505;0,0730896;10,98251057
13,01961392;-1,566329956;10,82177734;-0,00592041;10,93454569
13,02361172;-1,580703735;10,77149963;-0,08013916;10,88715991
13,02760953;-1,592666626;10,71165466;-0,14956665;10,83044333
13,03160733;-1,616607666;10,64221191;-0,218994141;10,76652466
13,03560513;-1,633377075;10,56082153;-0,27645874;10,68996265
13,03957242;-1,650131226;10,47941589;-0,33392334;10,61379269
13,04357022;-1,659698486;10,38365173;-0,38659668;10,5225605
13,04756802;-1,676467896;10,28308105;-0,42489624;10,42750389
13,05156583;-1,693222046;10,17056274;-0,4584198;10,32073138
13,05556363;-1,707595825;10,06282043;-0,489547729;10,21840964
13,05953091;-1,726745605;9,957473755;-0,515884399;10,11924259
13,06352872;-1,736312866;9,837768555;-0,52305603;10,00350239
13,06752652;-1,741104126;9,727630615;-0,5206604;9,895924829
13,07152432;-1,748291016;9,612716675;-0,52545166;9,784525681
13,07549161;-1,755477905;9,497787476;-0,518280029;9,672553117
13,07948941;-1,762649536;9,392440796;-0,515884399;9,570319441
13,08348721;-1,769836426;9,282318115;-0,49671936;9,462583193
13,08748501;-1,777023315;9,174575806;-0,47038269;9,35691792
13,09148282;-1,779418945;9,071624756;-0,444046021;9,255154475
13,0954501;-1,772232056;8,983032227;-0,40335083;9,165062266
13,09944791;-1,757873535;8,892059326;-0,36026001;9,071307827
13,10344571;-1,762649536;8,801071167;-0,319549561;8,981530994
13,10744351;-1,767440796;8,726852417;-0,28125;8,908473586
13,11144131;-1,765045166;8,659820557;-0,23336792;8,840946618
13,1154086;-1,762649536;8,597564697;-0,171112061;8,778059663
13,1194064;-1,765045166;8,540115356;-0,116043091;8,721377227
13,1234042;-1,767440796;8,506591797;-0,058578491;8,688462603
13,12740201;-1,769836426;8,468276978;-0,00112915;8,651244836
13,13136929;-1,774627686;8,437164307;0,061126709;8,621994052
13,13536709;-1,777023315;8,425186157;0,128158569;8,611503833
13,1393649;-1,774627686;8,415603638;0,195205688;8,60289447
13,1433627;-1,781814575;8,422790527;0,267028809;8,613336626
13,1473605;-1,781814575;8,434768677;0,336456299;8,627478696
13,15132779;-1,786605835;8,473068237;0,401107788;8,668663866
13,15532559;-1,784210205;8,508987427;0,468139648;8,706631255
13,15932339;-1,788986206;8,556869507;0,539962769;8,758541385
13,1633212;-1,796173096;8,607147217;0,609390259;8,813658576
13,167319;-1,805755615;8,674179077;0,674041748;8,885745229
13,17128628;-1,805755615;8,757980347;0,748260498;8,973453453
13,17528409;-1,808151245;8,834594727;0,808120728;9,053868456
13,17928189;-1,815322876;8,920791626;0,867965698;9,144904856
13,18327969;-1,822509766;9,014160156;0,925430298;9,24299986
13,1872775;-1,829696655;9,109924316;0,975708008;9,342939421
13,19124478;-1,839263916;9,203308105;1,023590088;9,440948496
13,19524258;-1,841659546;9,313430786;1,069076538;9,553775564
13,19924039;-1,860824585;9,418777466;1,104995728;9,664215056
13,20323819;-1,875183105;9,526519775;1,138519287;9,775843538
13,20720547;-1,889556885;9,634262085;1,172027588;9,887521419
13,21120328;-1,911102295;9,734817505;1,184005737;9,991038656
13,21520108;-1,920669556;9,835372925;1,188796997;10,09142063
13,21919888;-1,920669556;9,940719604;1,184005737;10,19356402
13,22319668;-1,930252075;10,04367065;1,174423218;10,29468131
13,22716397;-1,942214966;10,13464355;1,148086548;10,38274057
13,23116177;-1,958984375;10,22084045;1,121749878;10,467164
13,23515958;-1,968551636;10,2950592;1,090637207;10,53816536
13,23915738;-1,987716675;10,37406921;1,047531128;10,61459613
13,24315518;-2,002075195;10,44110107;0,994857788;10,67776375
13,24712247;-2,002075195;10,50575256;0,935012817;10,73561321
13,25112027;-2,021224976;10,55363464;0,863174438;10,7800568
13,25511807;-2,035598755;10,58236694;0,784179688;10,80486419
13,25911587;-2,059539795;10,63024902;0,695587158;10,85024147
13,26311368;-2,064331055;10,65658569;0,587844849;10,87059533
13,26708096;-2,066726685;10,67094421;0,494476318;10,88048328
13,27107876;-2,078689575;10,6781311;0,393920898;10,88570659
13,27507657;-2,081085205;10,66854858;0,298156738;10,87371795
13,27907437;-2,095443726;10,65898132;0,202377319;10,8648849
13,28307217;-2,107421875;10,63981628;0,111404419;10,84708848
13,28703946;-2,114608765;10,61349487;0,018035889;10,82211481
13,29103726;-2,121780396;10,57757568;-0,065765381;10,78848388
13,29503506;-2,112213135;10,53208923;-0,14956665;10,74284497
13,29903287;-2,117004395;10,47702026;-0,22857666;10,69120706
13,30300015;-2,126571655;10,4147644;-0,30519104;10,63403809
13,30699795;-2,131362915;10,33815002;-0,367431641;10,56196288
13,31099576;-2,131362915;10,26153564;-0,42489624;10,48915433
13,31499356;-2,124176025;10,17774963;-0,48236084;10,40823632
13,31899136;-2,117004395;10,0891571;-0,5206604;10,32200978
13,32295865;-2,093063354;10,01014709;-0,55897522;10,24189496
13,32695645;-2,083480835;9,916778564;-0,58770752;10,15030983
13,33095425;-2,078689575;9,823394775;-0,59967041;10,05880907
13,33495206;-2,057144165;9,722839355;-0,60446167;9,956446211
13,33894986;-2,045166016;9,627075195;-0,594894409;9,859877292
13,34291714;-2,026016235;9,526519775;-0,58531189;9,757146654
13,34691495;-2,016448975;9,430755615;-0,57093811;9,660806812
13,35091275;-1,994888306;9,334991455;-0,55657959;9,561978125
13,35491055;-1,968551636;9,239212036;-0,52305603;9,461068766
13,35887784;-1,947006226;9,145843506;-0,4871521;9,363471784
13,36287564;-1,932647705;9,059646606;-0,45123291;9,274477609
13,36687344;-1,906311035;8,975860596;-0,40574646;9,185027239
13,37087125;-1,879974365;8,894454956;-0,34828186;9,097633364
13,37486905;-1,860824585;8,825012207;-0,293212891;9,023828588
13,37883633;-1,841659546;8,760375977;-0,23576355;8,954969659
13,38283414;-1,817718506;8,698120117;-0,166320801;8,88757879
13,38683194;-1,796173096;8,650238037;-0,096893311;8,835284048
13,39082974;-1,779418945;8,609542847;-0,037033081;8,791582978
13,39482754;-1,748291016;8,578414917;0,02041626;8,754778169
13,39879483;-1,719558716;8,559265137;0,080276489;8,730655541
13,40279263;-1,698013306;8,547286987;0,149703979;8,715605275
13,40679043;-1,666885376;8,542495728;0,207168579;8,706070235
13,41078824;-1,645339966;8,549682617;0,271820068;8,710803787
13,41478604;-1,619003296;8,573623657;0,338851929;8,731724624
13,41875333;-1,592666626;8,604751587;0,408279419;8,760424016
13,42275113;-1,573516846;8,635879517;0,477722168;8,79105163
13,42674893;-1,554367065;8,674179077;0,544754028;8,829167378
13,43074673;-1,539993286;8,722061157;0,606994629;8,877745921
13,43471402;-1,520843506;8,789108276;0,659667969;8,944079108
13,43871182;-1,501693726;8,853744507;0,712341309;9,008401966
13,44270962;-1,475357056;8,927963257;0,767410278;9,081526573
13,44670743;-1,449020386;9,009368896;0,812896729;9,161287523
13,45070523;-1,427474976;9,102752686;0,851211548;9,253234697
13,45467251;-1,405914307;9,198516846;0,896697998;9,348442357
13,45867032;-1,391555786;9,291885376;0,932617188;9,441680791
13,46266812;-1,372406006;9,397232056;0,975708008;9,546909168
13,46666592;-1,358032227;9,504974365;1,004440308;9,653895045
13,47066373;-1,346069336;9,603134155;1,023590088;9,750888417
13,47463101;-1,336486816;9,708480835;1,045135498;9,855612885
13,47862881;-1,331695557;9,816223145;1,059509277;9,962640704
13,48262662;-1,319732666;9,911987305;1,066696167;10,05619348
13,48662442;-1,319732666;10,01014709;1,061904907;10,1524569
13,4905917;-1,322128296;10,11309814;1,052322388;10,25329994
13,49458951;-1,314941406;10,19929504;1,033172607;10,33547947
13,49858731;-1,317337036;10,28308105;1,011627197;10,41635841
13,50258511;-1,326904297;10,36688232;0,975708008;10,49690098
13,50658292;-1,346069336;10,43870544;0,932617188;10,56637349
13,5105502;-1,355636597;10,51531982;0,882339478;10,63899547
13,514548;-1,377197266;10,57757568;0,836853027;10,69963096
13,51854581;-1,384368896;10,63024902;0,776992798;10,74813423
13,52254361;-1,408309937;10,68292236;0,712341309;10,79887018
13,52654141;-1,439437866;10,70925903;0,642913818;10,82467314
13,5305087;-1,472961426;10,7355957;0,568695068;10,85108495
13,5345065;-1,504089355;10,75234985;0,487289429;10,8679696
13,5385043;-1,542388916;10,75953674;0,401107788;10,87692429
13,5425021;-1,583084106;10,75474548;0,317306519;10,87526501
13,54646939;-1,626190186;10,74516296;0,243087769;10,8702398
13,55046719;-1,671676636;10,72361755;0,164077759;10,85437229
13,554465;-1,709991455;10,69010925;0,080276489;10,82630828
13,5584628;-1,745895386;10,64700317;-0,00352478;10,78920014
13,5624606;-1,786605835;10,59432983;-0,070556641;10,74415019
13,56642789;-1,836883545;10,54405212;-0,135192871;10,70371213
13,57042569;-1,877578735;10,48420715;-0,20942688;10,65306346
13,57442349;-1,920669556;10,42195129;-0,27166748;10,60093597
13,57842129;-1,961380005;10,34294128;-0,32194519;10,53219325
13,5824191;-1,999679565;10,25436401;-0,38180542;10,45449545
13,58638638;-2,028411865;10,17295837;-0,42010498;10,3817159
13,59038418;-2,057144165;10,08197021;-0,45123291;10,29959109
13,59438199;-2,078689575;9,993392944;-0,47996521;10,21857228
13,59837979;-2,100234985;9,900009155;-0,50390625;10,13287174
13,60234708;-2,119400024;9,809036255;-0,518280029;10,04876425
13,60634488;-2,143341064;9,703689575;-0,52784729;9,951589072
13,61034268;-2,155303955;9,610321045;-0,52545166;9,863047459
13,61434048;-2,164886475;9,512161255;-0,51348877;9,768910682
13,61833829;-2,181640625;9,418777466;-0,49911499;9,681014438
13,62230557;-2,188827515;9,318222046;-0,47517395;9,583632833
13,62630337;-2,191223145;9,227249146;-0,46081543;9,495048
13,63030118;-2,184036255;9,131469727;-0,43208313;9,398960025
13,63429898;-2,176849365;9,045288086;-0,39855957;9,312076001
13,63826626;-2,181640625;8,961486816;-0,35786438;9,230160816
13,64226407;-2,174453735;8,887268066;-0,319549561;9,154992881
13,64626187;-2,169677734;8,813049316;-0,27645874;9,080405782
13,65025967;-2,162490845;8,753189087;-0,23097229;9,0193145
13,65425748;-2,150512695;8,693344116;-0,18069458;8,957208678
13,65822476;-2,131362915;8,640670776;-0,12562561;8,900543867
13,66222256;-2,126571655;8,597564697;-0,068161011;8,856922245
13,66622037;-2,109817505;8,561660767;-0,00592041;8,817788841
13,67021817;-2,095443726;8,535324097;0,056335449;8,788959866
13,67418545;-2,083480835;8,518554688;0,116195679;8,770414345
13,67818326;-2,076293945;8,511383057;0,171264648;8,762646271
